dataset,activation,hidden_layers,units_per_layer,epochs_run,final_train_loss,best_val_loss,final_test_loss,test_accuracy,run
BreastCancer,leaky_relu,15,32,34,0.0050651229916711974,0.1591870361473471,0.1066000731186213,0.9736842105263158,3
BreastCancer,leaky_relu,15,32,33,0.016178438901713332,0.13119448688723537,0.09948866241627749,0.9824561403508771,4
BreastCancer,leaky_relu,15,32,32,0.01805145541341994,0.24855535351859714,0.1461684221738665,0.956140350877193,5
BreastCancer,leaky_relu,15,32,34,0.00366371991562682,0.16343435803785006,0.13054807505211108,0.9473684210526315,6
BreastCancer,leaky_relu,15,32,36,0.009891884792527728,0.1167830163732594,0.0930037910130562,0.9649122807017544,7
BreastCancer,leaky_relu,15,32,49,0.0024942858095779942,0.21823406800598874,0.19916351978605154,0.9210526315789473,8
BreastCancer,leaky_relu,15,32,34,0.015873658007678475,0.12643931721833665,0.13270923613029342,0.9385964912280702,9
BreastCancer,leaky_relu,15,32,35,0.01899804996590261,0.1944281925801327,0.13442619089868676,0.9649122807017544,10
BreastCancer,leaky_relu,15,32,29,0.008144314163688677,0.1617905054797253,0.1429671023473772,0.956140350877193,11
BreastCancer,leaky_relu,15,32,31,0.01664905750662858,0.21801511120653394,0.1413414145995528,0.9385964912280702,12
BreastCancer,leaky_relu,15,32,39,0.0021790017889621663,0.1295316526189623,0.12492560402728929,0.9649122807017544,13
BreastCancer,leaky_relu,15,32,35,0.014567109602940845,0.1830486070247534,0.2500882453542893,0.9210526315789473,14
BreastCancer,leaky_relu,15,32,36,0.021566719701779192,0.23001112938397178,0.16614875091342532,0.9385964912280702,15
BreastCancer,leaky_relu,15,32,32,0.014642685056745904,0.1948329756822672,0.12432214995842765,0.956140350877193,16
BreastCancer,leaky_relu,15,32,33,0.0022679132644966276,0.10620137776537304,0.12420365558343577,0.956140350877193,17
BreastCancer,leaky_relu,15,32,27,0.04242205043709938,0.31209826902128085,0.28952900282799277,0.8947368421052632,18
BreastCancer,leaky_relu,15,32,43,0.01345376046806081,0.10840810714056251,0.12394329526827452,0.9736842105263158,19
BreastCancer,leaky_relu,15,32,39,0.02679893630486651,0.22515843317231282,0.21355482942076562,0.9298245614035088,20
BreastCancer,leaky_relu,15,32,40,0.016065298916554723,0.18192411149999985,0.0990526978653122,0.9649122807017544,21
BreastCancer,leaky_relu,15,32,28,0.01848944981870513,0.1884329106699956,0.17940145363067633,0.9473684210526315,22
BreastCancer,leaky_relu,15,32,32,0.02495695808346513,0.2519370326215944,0.1145663995253371,0.9649122807017544,23
BreastCancer,leaky_relu,15,32,36,0.004345082657821657,0.1538090118036901,0.17459792306886115,0.9385964912280702,24
BreastCancer,leaky_relu,15,32,30,0.004990340785650788,0.2526400266150009,0.23309898632977655,0.9122807017543859,25
BreastCancer,leaky_relu,15,32,29,0.01109703126063444,0.20056809406483772,0.11899208252790529,0.9649122807017544,26
BreastCancer,leaky_relu,15,32,31,0.03533433568112518,0.16089328538504752,0.07386646528405473,0.9824561403508771,27
BreastCancer,leaky_relu,15,32,46,0.00274877905415828,0.18412450494040222,0.11010698520701336,0.9649122807017544,28
BreastCancer,leaky_relu,15,32,47,0.0035401657762128918,0.06458522497929747,0.14617562662360625,0.956140350877193,29
